"id";"search_log_id";"search_log_room_id";"room_code";"room_price_min";"room_price_max"
"83097";"96523";"25532";"ROOMAA";"515.10";"652.80"
"83098";"96523";"25532";"ROOMGG";"540.60";"682.55"
"83099";"96523";"25532";"ROOMCC";"540.60";"682.55"
"83100";"96523";"25532";"ROOMBB";"642.60";"798.15"
"83101";"96524";"25533";"ROOMEE";"130095.00";"170415.00"
"83102";"96524";"25533";"ROOMHH";"154641.00";"194961.00"
"83103";"96526";"25535";"ROOMGG";"251280.00";"285830.00"
"83104";"96526";"25535";"ROOMCC";"251280.00";"285830.00"
"83105";"96526";"25535";"ROOMFF";"316080.00";"350630.00"
"83106";"96528";"25537";"ROOMDD";"165852.00";"212954.00"
"83107";"96528";"25537";"ROOMAA";"175032.00";"223387.00"
"83108";"96528";"25537";"ROOMGG";"184212.00";"233819.00"
"83109";"96528";"25537";"ROOMCC";"184212.00";"233819.00"
"83110";"96528";"25537";"ROOMBB";"220932.00";"275549.00"
"83113";"96532";"25541";"ROOMCC";"238643.00";"316303.00"
"83114";"96532";"25541";"ROOMEE";"276340.00";"360464.00"
"83115";"96532";"25541";"ROOMHH";"276340.00";"360464.00"
"83116";"96533";"25542";"ROOMCC";"338742.00";"338742.00"
"83117";"96534";"25543";"ROOMAA";"333.20";"446.25"
"83118";"96534";"25543";"ROOMGG";"350.20";"465.80"
"83119";"96534";"25543";"ROOMCC";"350.20";"465.80"
"83120";"96534";"25543";"ROOMBB";"418.20";"543.15"
"83121";"96534";"25543";"ROOMFF";"452.20";"582.25"
"83122";"96535";"25544";"ROOMAA";"119952.00";"160794.00"
"83123";"96535";"25544";"ROOMGG";"126072.00";"167748.00"
"83124";"96535";"25544";"ROOMCC";"126072.00";"167748.00"
"83125";"96535";"25544";"ROOMBB";"150552.00";"195567.00"
"83126";"96535";"25544";"ROOMFF";"162792.00";"209477.00"
"83127";"96536";"25545";"ROOMGG";"175718.00";"230341.00"
"83128";"96536";"25545";"ROOMCC";"175718.00";"230341.00"
"83129";"96536";"25545";"ROOMBB";"211336.00";"272071.00"
"83130";"96536";"25546";"ROOMGG";"136241.00";"171852.00"
"83131";"96536";"25546";"ROOMCC";"136241.00";"171852.00"
"83132";"96536";"25546";"ROOMBB";"171859.00";"213580.00"
"83133";"96537";"25547";"ROOMAA";"115759.00";"160099.00"
"83134";"96537";"25547";"ROOMGG";"121697.00";"167053.00"
"83135";"96537";"25547";"ROOMCC";"121697.00";"167053.00"
"83136";"96537";"25547";"ROOMBB";"145441.00";"194872.00"
"83137";"96537";"25547";"ROOMFF";"157315.00";"208781.00"
"83138";"96538";"25548";"ROOMDD";"176256.00";"224777.00"
"83139";"96538";"25548";"ROOMAA";"185436.00";"235209.00"
"83140";"96538";"25548";"ROOMGG";"194616.00";"245642.00"
"83141";"96538";"25548";"ROOMCC";"194616.00";"245642.00"
"83142";"96538";"25548";"ROOMBB";"231336.00";"287371.00"
"83143";"96539";"25549";"ROOMGG";"136241.00";"171852.00"
"83144";"96539";"25549";"ROOMCC";"136241.00";"171852.00"
"83145";"96539";"25549";"ROOMBB";"171859.00";"213580.00"
"83146";"96540";"25550";"ROOMDD";"176256.00";"224777.00"
"83147";"96540";"25550";"ROOMAA";"185436.00";"235209.00"
"83148";"96540";"25550";"ROOMGG";"194616.00";"245642.00"
"83149";"96540";"25550";"ROOMCC";"194616.00";"245642.00"
"83150";"96540";"25550";"ROOMBB";"231336.00";"287371.00"
"83151";"96541";"25551";"ROOMDD";"258480.00";"282967.00"
"83152";"96541";"25551";"ROOMBB";"323280.00";"347771.00"
"83153";"96541";"25551";"ROOMFF";"344880.00";"369372.00"
"83154";"96541";"25552";"ROOMDD";"258480.00";"282967.00"
"83155";"96541";"25552";"ROOMBB";"323280.00";"347771.00"
"83156";"96541";"25552";"ROOMFF";"344880.00";"369372.00"
"83157";"96542";"25553";"ROOMDD";"104652.00";"143406.00"
"83158";"96542";"25553";"ROOMAA";"110772.00";"150362.00"
"83159";"96542";"25553";"ROOMGG";"116892.00";"157316.00"
"83160";"96542";"25553";"ROOMCC";"116892.00";"157316.00"
"83161";"96542";"25553";"ROOMBB";"141372.00";"185136.00"
"83162";"96543";"25554";"ROOMDD";"153612.00";"199044.00"
"83163";"96543";"25554";"ROOMAA";"162792.00";"209478.00"
"83164";"96543";"25554";"ROOMGG";"171972.00";"219909.00"
"83165";"96543";"25554";"ROOMCC";"171972.00";"219909.00"
"83166";"96543";"25554";"ROOMBB";"208692.00";"261639.00"
"83167";"96544";"25555";"ROOMAA";"156060.00";"180540.00"
"83168";"96544";"25555";"ROOMGG";"165240.00";"189720.00"
"83169";"96544";"25555";"ROOMCC";"165240.00";"189720.00"
"83170";"96544";"25555";"ROOMBB";"201960.00";"226440.00"
"83171";"96544";"25555";"ROOMFF";"220320.00";"244800.00"
"83172";"96545";"25556";"ROOMBB";"236232.00";"292935.00"
"83173";"96546";"25557";"ROOMDD";"116280.00";"156621.00"
"83174";"96546";"25557";"ROOMAA";"122400.00";"163576.00"
"83175";"96546";"25557";"ROOMCC";"128520.00";"170530.00"
"83176";"96546";"25557";"ROOMBB";"153000.00";"198350.00"
"83177";"96547";"25558";"ROOMCC";"489.10";"489.10"
"83178";"96547";"25558";"ROOMHH";"558.68";"558.68"
"83179";"96548";"25559";"ROOMDD";"142473.00";"171360.00"
"83180";"96548";"25559";"ROOMAA";"151377.00";"180540.00"
"83181";"96548";"25559";"ROOMGG";"160284.00";"189720.00"
"83182";"96548";"25559";"ROOMCC";"160284.00";"189720.00"
"83183";"96548";"25559";"ROOMBB";"195900.00";"226440.00"
"83184";"96548";"25559";"ROOMFF";"213711.00";"244800.00"
"83185";"96549";"25560";"ROOMDD";"272.00";"377.40"
"83186";"96549";"25560";"ROOMAA";"289.00";"396.10"
"83187";"96549";"25560";"ROOMGG";"306.00";"416.50"
"83188";"96549";"25560";"ROOMCC";"306.00";"416.50"
"83189";"96549";"25560";"ROOMBB";"374.00";"493.00"
"83190";"96549";"25560";"ROOMFF";"408.00";"532.10"
"83191";"96552";"25563";"ROOMCC";"312885.00";"312885.00"
"83192";"96552";"25563";"ROOMHH";"382500.00";"382500.00"
"83193";"96553";"25564";"ROOMDD";"176256.00";"176256.00"
"83194";"96553";"25564";"ROOMAA";"182376.00";"182376.00"
"83195";"96553";"25564";"ROOMCC";"188496.00";"188496.00"
"83196";"96553";"25564";"ROOMBB";"212976.00";"212976.00"
"83197";"96554";"25565";"ROOMAA";"104040.00";"128520.00"
"83198";"96554";"25565";"ROOMGG";"110160.00";"134640.00"
"83199";"96554";"25565";"ROOMCC";"110160.00";"134640.00"
"83200";"96554";"25565";"ROOMBB";"134640.00";"159120.00"
"83201";"96554";"25565";"ROOMFF";"146880.00";"171360.00"
"83202";"96555";"25566";"ROOMDD";"176256.00";"176256.00"
"83203";"96555";"25566";"ROOMAA";"182376.00";"182376.00"
"83204";"96555";"25566";"ROOMCC";"188496.00";"188496.00"
"83205";"96555";"25566";"ROOMBB";"212976.00";"212976.00"
"83206";"96560";"25573";"ROOMDD";"176256.00";"176256.00"
"83207";"96560";"25573";"ROOMAA";"182376.00";"182376.00"
"83208";"96560";"25573";"ROOMCC";"188496.00";"188496.00"
"83209";"96560";"25573";"ROOMBB";"212976.00";"212976.00"
"83210";"96567";"25580";"ROOMDD";"177120.00";"211670.00"
"83211";"96567";"25580";"ROOMGG";"191520.00";"226070.00"
"83212";"96569";"25582";"ROOMBB";"184824.00";"219374.00"
"83213";"96570";"25583";"ROOMHH";"411120.00";"435612.00"
"83214";"96572";"25585";"ROOMDD";"343.00";"343.00"
"83215";"96572";"25585";"ROOMAA";"354.00";"354.00"
"83216";"96572";"25585";"ROOMGG";"366.00";"366.00"
"83217";"96572";"25585";"ROOMBB";"411.00";"411.00"
"83218";"96572";"25585";"ROOMFF";"434.00";"434.00"
"83219";"96576";"25589";"ROOMDD";"168912.00";"168912.00"
"83220";"96576";"25589";"ROOMAA";"178092.00";"178092.00"
"83221";"96576";"25589";"ROOMGG";"187272.00";"187272.00"
"83222";"96576";"25589";"ROOMCC";"187272.00";"187272.00"
"83223";"96576";"25589";"ROOMBB";"223992.00";"223992.00"
"83224";"96576";"25589";"ROOMFF";"242352.00";"242352.00"
"83225";"96577";"25590";"ROOMCC";"229500.00";"229500.00"
"83226";"96577";"25590";"ROOMHH";"315792.00";"315792.00"
"83227";"96579";"25592";"ROOMDD";"113832.00";"153838.00"
"83228";"96579";"25592";"ROOMAA";"119952.00";"160794.00"
"83229";"96579";"25592";"ROOMGG";"126072.00";"167748.00"
"83230";"96579";"25592";"ROOMCC";"126072.00";"167748.00"
"83231";"96579";"25592";"ROOMBB";"150552.00";"195568.00"
"83232";"96579";"25592";"ROOMFF";"162792.00";"209476.00"
"83233";"96581";"25594";"ROOMAA";"250614.00";"250614.00"
"83234";"96581";"25594";"ROOMCC";"258876.00";"258876.00"
"83235";"96582";"25595";"ROOMAA";"189720.00";"189720.00"
"83236";"96582";"25595";"ROOMCC";"195840.00";"195840.00"
"83237";"96583";"25596";"ROOMBB";"184824.00";"219374.00"
"83238";"96586";"25599";"ROOMBB";"503.13";"609.40"
"83239";"96587";"25600";"ROOMBB";"503.13";"609.40"
"83240";"96588";"25601";"ROOMDD";"125120.00";"125120.00"
"83241";"96588";"25601";"ROOMAA";"129211.00";"129211.00"
"83242";"96588";"25601";"ROOMGG";"133302.00";"133302.00"
"83243";"96588";"25601";"ROOMBB";"149666.00";"149666.00"
"83244";"96588";"25601";"ROOMFF";"157848.00";"157848.00"
"83245";"96589";"25602";"ROOMDD";"77730.00";"102210.00"
"83246";"96589";"25602";"ROOMAA";"81821.00";"106301.00"
"83247";"96589";"25602";"ROOMGG";"85912.00";"110392.00"
"83248";"96589";"25602";"ROOMCC";"85912.00";"110392.00"
"83249";"96589";"25602";"ROOMBB";"102276.00";"126756.00"
"83250";"96590";"25603";"ROOMDD";"41728.00";"53968.00"
"83251";"96590";"25603";"ROOMAA";"45206.00";"57446.00"
"83252";"96590";"25603";"ROOMGG";"48684.00";"60924.00"
"83253";"96590";"25603";"ROOMCC";"48684.00";"60924.00"
"83254";"96590";"25603";"ROOMBB";"62593.00";"74833.00"
"83255";"96590";"25603";"ROOMFF";"69548.00";"81788.00"
"83256";"96590";"25604";"ROOMDD";"55638.00";"80118.00"
"83257";"96590";"25604";"ROOMAA";"59116.00";"83596.00"
"83258";"96590";"25604";"ROOMGG";"62593.00";"87073.00"
"83259";"96590";"25604";"ROOMCC";"62593.00";"87073.00"
"83260";"96590";"25604";"ROOMBB";"76503.00";"100983.00"
"83261";"96590";"25604";"ROOMFF";"83457.00";"107937.00"
"83262";"96590";"25605";"ROOMDD";"55638.00";"80118.00"
"83263";"96590";"25605";"ROOMAA";"59116.00";"83596.00"
"83264";"96590";"25605";"ROOMGG";"62593.00";"87073.00"
"83265";"96590";"25605";"ROOMCC";"62593.00";"87073.00"
"83266";"96590";"25605";"ROOMBB";"76503.00";"100983.00"
"83267";"96590";"25605";"ROOMFF";"83457.00";"107937.00"
"83268";"96590";"25606";"ROOMDD";"55638.00";"80118.00"
"83269";"96590";"25606";"ROOMAA";"59116.00";"83596.00"
"83270";"96590";"25606";"ROOMGG";"62593.00";"87073.00"
"83271";"96590";"25606";"ROOMCC";"62593.00";"87073.00"
"83272";"96590";"25606";"ROOMBB";"76503.00";"100983.00"
"83273";"96590";"25606";"ROOMFF";"83457.00";"107937.00"
"83274";"96590";"25607";"ROOMDD";"55638.00";"80118.00"
"83275";"96590";"25607";"ROOMAA";"59116.00";"83596.00"
"83276";"96590";"25607";"ROOMGG";"62593.00";"87073.00"
"83277";"96590";"25607";"ROOMCC";"62593.00";"87073.00"
"83278";"96590";"25607";"ROOMBB";"76503.00";"100983.00"
"83279";"96590";"25607";"ROOMFF";"83457.00";"107937.00"
"83280";"96591";"25608";"ROOMBB";"252144.00";"286694.00"
"83281";"96592";"25609";"ROOMBB";"252144.00";"286694.00"
"83282";"96593";"25610";"ROOMBB";"252144.00";"286694.00"
"83283";"96594";"25611";"ROOMBB";"247102.00";"286694.00"
"83284";"96595";"25612";"ROOMBB";"503.13";"609.40"
"83285";"96596";"25613";"ROOMGG";"191556.00";"242164.00"
"83286";"96596";"25613";"ROOMCC";"191556.00";"242164.00"
"83287";"96596";"25613";"ROOMBB";"228276.00";"283893.00"
"83288";"96597";"25614";"ROOMDD";"510.00";"646.85"
"83289";"96597";"25614";"ROOMAA";"535.50";"677.45"
"83290";"96597";"25614";"ROOMGG";"561.00";"705.50"
"83291";"96597";"25614";"ROOMCC";"561.00";"705.50"
"83292";"96597";"25614";"ROOMBB";"663.00";"820.25"
"83293";"96597";"25614";"ROOMFF";"714.00";"878.90"
"83294";"96598";"25615";"ROOMDD";"510.00";"646.85"
"83295";"96598";"25615";"ROOMAA";"535.50";"677.45"
"83296";"96598";"25615";"ROOMGG";"561.00";"705.50"
"83297";"96598";"25615";"ROOMCC";"561.00";"705.50"
"83298";"96598";"25615";"ROOMBB";"663.00";"820.25"
"83299";"96598";"25615";"ROOMFF";"714.00";"878.90"
"83300";"96599";"25616";"ROOMGG";"187724.00";"237810.00"
"83301";"96599";"25616";"ROOMCC";"187724.00";"237810.00"
"83302";"96599";"25616";"ROOMBB";"223711.00";"278705.00"
"83303";"96601";"25618";"ROOMDD";"113832.00";"153838.00"
"83304";"96601";"25618";"ROOMAA";"119952.00";"160794.00"
"83305";"96601";"25618";"ROOMGG";"126072.00";"167748.00"
"83306";"96601";"25618";"ROOMCC";"126072.00";"167748.00"
"83307";"96601";"25618";"ROOMBB";"150552.00";"195568.00"
"83308";"96601";"25618";"ROOMFF";"162792.00";"209476.00"
"83309";"96601";"25619";"ROOMDD";"113832.00";"153838.00"
"83310";"96601";"25619";"ROOMAA";"119952.00";"160794.00"
"83311";"96601";"25619";"ROOMGG";"126072.00";"167748.00"
"83312";"96601";"25619";"ROOMCC";"126072.00";"167748.00"
"83313";"96601";"25619";"ROOMBB";"150552.00";"195568.00"
"83314";"96601";"25619";"ROOMFF";"162792.00";"209476.00"
"83315";"96602";"25620";"ROOMDD";"124848.00";"166357.00"
"83316";"96602";"25620";"ROOMAA";"130968.00";"173311.00"
"83317";"96602";"25620";"ROOMGG";"137088.00";"180267.00"
"83318";"96602";"25620";"ROOMCC";"137088.00";"180267.00"
"83319";"96602";"25620";"ROOMBB";"161568.00";"208086.00"
"83320";"96603";"25621";"ROOMDD";"112608.00";"112608.00"
"83321";"96603";"25621";"ROOMAA";"118728.00";"118728.00"
"83322";"96603";"25621";"ROOMGG";"124848.00";"124848.00"
"83323";"96603";"25621";"ROOMCC";"124848.00";"124848.00"
"83324";"96603";"25621";"ROOMBB";"149328.00";"149328.00"
"83325";"96603";"25621";"ROOMFF";"161568.00";"161568.00"
"83326";"96604";"25622";"ROOMDD";"112608.00";"112608.00"
"83327";"96604";"25622";"ROOMAA";"118728.00";"118728.00"
"83328";"96604";"25622";"ROOMGG";"124848.00";"124848.00"
"83329";"96604";"25622";"ROOMCC";"124848.00";"124848.00"
"83330";"96604";"25622";"ROOMBB";"149328.00";"149328.00"
"83331";"96604";"25622";"ROOMFF";"161568.00";"161568.00"
"83332";"96605";"25623";"ROOMAA";"124301.00";"124301.00"
"83333";"96605";"25623";"ROOMGG";"128392.00";"128392.00"
"83334";"96605";"25623";"ROOMCC";"128392.00";"128392.00"
"83335";"96605";"25623";"ROOMBB";"144757.00";"144757.00"
"83336";"96605";"25623";"ROOMFF";"152939.00";"152939.00"
"83337";"96606";"25624";"ROOMEE";"230994.80";"311462.04"
"83338";"96606";"25624";"ROOMHH";"267714.80";"353191.04"
"83339";"96607";"25625";"ROOMGG";"133746.00";"176469.00"
"83340";"96607";"25625";"ROOMCC";"133746.00";"176469.00"
"83341";"96607";"25625";"ROOMBB";"157737.00";"203732.00"
"83342";"96608";"25626";"ROOMGG";"133746.00";"176469.00"
"83343";"96608";"25626";"ROOMCC";"133746.00";"176469.00"
"83344";"96608";"25626";"ROOMEE";"194436.00";"300176.00"
"83345";"96608";"25626";"ROOMBB";"157737.00";"203732.00"
"83346";"96609";"25627";"ROOMGG";"133746.00";"176469.00"
"83347";"96609";"25627";"ROOMCC";"133746.00";"176469.00"
"83348";"96609";"25627";"ROOMEE";"194436.00";"300176.00"
"83349";"96609";"25627";"ROOMBB";"157737.00";"203732.00"
"83350";"96610";"25628";"ROOMEE";"284400.00";"433422.00"
"83351";"96610";"25628";"ROOMBB";"233907.00";"290290.00"
"83352";"96611";"25629";"ROOMGG";"253980.00";"253980.00"
"83353";"96611";"25629";"ROOMCC";"253980.00";"253980.00"
"83354";"96611";"25629";"ROOMBB";"290700.00";"290700.00"
"83355";"96611";"25629";"ROOMFF";"309060.00";"309060.00"
"83356";"96612";"25630";"ROOMCC";"186966.00";"249188.00"
"83357";"96612";"25630";"ROOMEE";"218790.00";"285354.00"
"83358";"96612";"25630";"ROOMHH";"218790.00";"285354.00"
"83359";"96614";"25633";"ROOMEE";"123549.00";"155949.00"
"83360";"96615";"25634";"ROOMDD";"492.00";"588.00"
"83361";"96615";"25634";"ROOMGG";"532.00";"628.00"
"83362";"96617";"25637";"ROOMCC";"256320.00";"280809.00"
"83363";"96617";"25637";"ROOMHH";"407520.00";"432014.00"
"83364";"96617";"25638";"ROOMCC";"350568.00";"387298.75"
"83365";"96617";"25638";"ROOMHH";"533880.00";"678979.00"
"83366";"96618";"25639";"ROOMAA";"245520.00";"270006.00"
"83367";"96618";"25639";"ROOMGG";"256320.00";"280809.00"
"83368";"96618";"25639";"ROOMCC";"256320.00";"280809.00"
"83369";"96618";"25639";"ROOMBB";"299520.00";"324010.00"
"83370";"96618";"25640";"ROOMCC";"350568.00";"387298.75"
"83371";"96618";"25640";"ROOMHH";"533880.00";"678979.00"
"83372";"96619";"25641";"ROOMAA";"245520.00";"270006.00"
"83373";"96619";"25641";"ROOMGG";"256320.00";"280809.00"
"83374";"96619";"25641";"ROOMCC";"256320.00";"280809.00"
"83375";"96619";"25641";"ROOMBB";"299520.00";"324010.00"
"83376";"96619";"25642";"ROOMCC";"350568.00";"387298.75"
"83377";"96619";"25642";"ROOMHH";"533880.00";"678979.00"
"83378";"96620";"25643";"ROOMAA";"245520.00";"270006.00"
"83379";"96620";"25643";"ROOMGG";"256320.00";"280809.00"
"83380";"96620";"25643";"ROOMCC";"256320.00";"280809.00"
"83381";"96620";"25643";"ROOMBB";"299520.00";"324010.00"
"83382";"96620";"25644";"ROOMCC";"350568.00";"387298.75"
"83383";"96620";"25644";"ROOMHH";"533880.00";"678979.00"
"83384";"96621";"25645";"ROOMAA";"245520.00";"270006.00"
"83385";"96621";"25645";"ROOMGG";"256320.00";"280809.00"
"83386";"96621";"25645";"ROOMCC";"256320.00";"280809.00"
"83387";"96621";"25645";"ROOMBB";"299520.00";"324010.00"
"83388";"96621";"25646";"ROOMCC";"350568.00";"387298.75"
"83389";"96621";"25646";"ROOMHH";"533880.00";"678979.00"
"83390";"96622";"25647";"ROOMGG";"117541.00";"162185.00"
"83391";"96622";"25647";"ROOMCC";"117541.00";"162185.00"
"83392";"96622";"25647";"ROOMBB";"141286.00";"190004.00"
"83393";"96623";"25648";"ROOMCC";"106856.00";"142560.00"
"83394";"96623";"25648";"ROOMEE";"154346.00";"191520.00"
"83395";"96623";"25648";"ROOMHH";"189964.00";"228240.00"
"83396";"96627";"25653";"ROOMDD";"216.00";"284.00"
"83397";"96627";"25653";"ROOMAA";"227.00";"295.00"
"83398";"96627";"25653";"ROOMGG";"239.00";"307.00"
"83399";"96627";"25653";"ROOMCC";"239.00";"307.00"
"83400";"96627";"25653";"ROOMBB";"284.00";"352.00"
"83401";"96628";"25654";"ROOMDD";"249840.00";"284390.00"
"83402";"96628";"25654";"ROOMGG";"271440.00";"305990.00"
"83403";"96629";"25655";"ROOMGG";"175718.00";"230341.00"
"83404";"96629";"25655";"ROOMCC";"175718.00";"230341.00"
"83405";"96629";"25655";"ROOMBB";"211336.00";"272071.00"
"83406";"96630";"25656";"ROOMDD";"125120.00";"125120.00"
"83407";"96630";"25656";"ROOMAA";"129211.00";"129211.00"
"83408";"96630";"25656";"ROOMGG";"133302.00";"133302.00"
"83409";"96630";"25656";"ROOMBB";"149666.00";"149666.00"
"83410";"96630";"25656";"ROOMFF";"157848.00";"157848.00"
"83414";"96632";"25658";"ROOMBB";"168912.00";"216432.00"
"83415";"96633";"25659";"ROOMBB";"260820.00";"360396.00"
"83416";"96634";"25660";"ROOMAA";"329378.00";"329378.00"
"83417";"96634";"25660";"ROOMCC";"340394.00";"340394.00"
"83418";"96635";"25661";"ROOMDD";"177120.00";"211670.00"
"83419";"96635";"25661";"ROOMGG";"191520.00";"226070.00"
"83420";"96637";"25663";"ROOMDD";"177120.00";"211670.00"
"83421";"96637";"25663";"ROOMGG";"191520.00";"226070.00"
"83422";"96638";"25664";"ROOMDD";"177120.00";"211670.00"
"83423";"96638";"25664";"ROOMGG";"191520.00";"226070.00"
"83424";"96639";"25665";"ROOMCC";"179088.00";"179088.00"
"83425";"96639";"25665";"ROOMHH";"204453.00";"204453.00"
"83426";"96640";"25666";"ROOMCC";"179088.00";"179088.00"
"83427";"96640";"25666";"ROOMHH";"204453.00";"204453.00"
"83428";"96641";"25667";"ROOMCC";"497.00";"497.00"
"83429";"96641";"25667";"ROOMHH";"568.00";"568.00"
"83430";"96644";"25670";"ROOMBB";"274788.00";"309338.00"
"83431";"96645";"25671";"ROOMBB";"274788.00";"309338.00"
"83432";"96650";"25676";"ROOMDD";"272.00";"377.40"
"83433";"96650";"25676";"ROOMGG";"306.00";"416.50"
"83434";"96650";"25676";"ROOMCC";"306.00";"416.50"
"83435";"96650";"25676";"ROOMEE";"442.00";"569.50"
"83436";"96650";"25676";"ROOMHH";"544.00";"686.80"
"83437";"96650";"25676";"ROOMBB";"374.00";"493.00"
"83438";"96650";"25676";"ROOMFF";"408.00";"532.10"
"83439";"96651";"25677";"ROOMGG";"540.00";"765.00"
"83440";"96651";"25677";"ROOMCC";"540.00";"765.00"
"83441";"96651";"25677";"ROOMBB";"660.00";"918.00"
"83442";"96651";"25677";"ROOMFF";"720.00";"996.20"
"83443";"96652";"25678";"ROOMDD";"272.00";"377.40"
"83444";"96652";"25678";"ROOMAA";"289.00";"396.10"
"83445";"96652";"25678";"ROOMGG";"306.00";"416.50"
"83446";"96652";"25678";"ROOMCC";"306.00";"416.50"
"83447";"96652";"25678";"ROOMEE";"442.00";"569.50"
"83448";"96652";"25678";"ROOMHH";"544.00";"686.80"
"83449";"96652";"25678";"ROOMBB";"374.00";"493.00"
"83450";"96652";"25678";"ROOMFF";"408.00";"532.10"
"83451";"96653";"25679";"ROOMDD";"178560.00";"213110.00"
"83452";"96653";"25679";"ROOMGG";"192960.00";"227510.00"
"83453";"96654";"25680";"ROOMGG";"164823.00";"204470.00"
"83454";"96654";"25680";"ROOMCC";"164823.00";"204470.00"
"83455";"96655";"25681";"ROOMAA";"326.40";"438.60"
"83456";"96655";"25681";"ROOMGG";"343.40";"459.00"
"83457";"96655";"25681";"ROOMCC";"343.40";"459.00"
"83458";"96655";"25681";"ROOMBB";"411.40";"535.50"
"83459";"96657";"25683";"ROOMGG";"164823.00";"204470.00"
"83460";"96657";"25683";"ROOMCC";"164823.00";"204470.00"
"83461";"96658";"25684";"ROOMDD";"113904.00";"113904.00"
"83462";"96658";"25684";"ROOMAA";"120564.00";"120564.00"
"83463";"96658";"25684";"ROOMGG";"127224.00";"127224.00"
"83464";"96658";"25684";"ROOMCC";"127224.00";"127224.00"
"83465";"96658";"25684";"ROOMBB";"153864.00";"153864.00"
"83466";"96658";"25684";"ROOMFF";"167184.00";"167184.00"
"83467";"96659";"25685";"ROOMDD";"316.40";"316.40"
"83468";"96659";"25685";"ROOMAA";"334.90";"334.90"
"83469";"96659";"25685";"ROOMGG";"353.40";"353.40"
"83470";"96659";"25685";"ROOMCC";"353.40";"353.40"
"83471";"96659";"25685";"ROOMBB";"427.40";"427.40"
"83472";"96659";"25685";"ROOMFF";"464.40";"464.40"
"83473";"96660";"25686";"ROOMDD";"316.40";"316.40"
"83474";"96660";"25686";"ROOMAA";"334.90";"334.90"
"83475";"96660";"25686";"ROOMGG";"353.40";"353.40"
"83476";"96660";"25686";"ROOMCC";"353.40";"353.40"
"83477";"96660";"25686";"ROOMBB";"427.40";"427.40"
"83478";"96660";"25686";"ROOMFF";"464.40";"464.40"
"83479";"96662";"25688";"ROOMDD";"378.30";"486.00"
"83480";"96662";"25688";"ROOMAA";"397.70";"506.00"
"83481";"96662";"25688";"ROOMGG";"417.10";"526.00"
"83482";"96662";"25688";"ROOMCC";"417.10";"526.00"
"83483";"96662";"25688";"ROOMBB";"494.70";"606.00"
"83484";"96663";"25689";"ROOMDD";"469.20";"469.20"
"83485";"96663";"25689";"ROOMAA";"494.70";"494.70"
"83486";"96663";"25689";"ROOMGG";"520.20";"520.20"
"83487";"96663";"25689";"ROOMCC";"520.20";"520.20"
"83488";"96663";"25689";"ROOMBB";"622.20";"622.20"
"83489";"96663";"25689";"ROOMFF";"673.20";"673.20"
"83490";"96664";"25690";"ROOMGG";"164823.00";"204470.00"
"83491";"96664";"25690";"ROOMCC";"164823.00";"204470.00"
"83492";"96667";"25693";"ROOMCC";"291492.00";"412138.00"
"83493";"96667";"25693";"ROOMEE";"335480.20";"468792.00"
"83494";"96667";"25693";"ROOMHH";"400280.20";"552249.00"
"83495";"96669";"25695";"ROOMDD";"351360.00";"385910.00"
"83496";"96670";"25696";"ROOMBB";"513.40";"609.40"
"83497";"96672";"25698";"ROOMDD";"263.84";"377.40"
"83498";"96672";"25698";"ROOMAA";"280.32";"396.10"
"83499";"96672";"25698";"ROOMGG";"296.82";"416.50"
"83500";"96672";"25698";"ROOMCC";"296.82";"416.50"
"83501";"96672";"25698";"ROOMBB";"362.78";"493.00"
"83502";"96672";"25698";"ROOMFF";"395.76";"532.10"
"83503";"96673";"25699";"ROOMDD";"77730.00";"102210.00"
"83504";"96673";"25699";"ROOMAA";"81821.00";"106301.00"
"83505";"96673";"25699";"ROOMGG";"85912.00";"110392.00"
"83506";"96673";"25699";"ROOMCC";"85912.00";"110392.00"
"83507";"96673";"25699";"ROOMBB";"102276.00";"126756.00"
"83508";"96674";"25700";"ROOMGG";"113979.00";"158011.00"
"83509";"96674";"25700";"ROOMCC";"113979.00";"158011.00"
"83510";"96674";"25700";"ROOMBB";"137725.00";"185832.00"
"83511";"96675";"25701";"ROOMDD";"97920.00";"122400.00"
"83512";"96675";"25701";"ROOMAA";"104040.00";"128520.00"
"83513";"96675";"25701";"ROOMGG";"110160.00";"134640.00"
"83514";"96675";"25701";"ROOMCC";"110160.00";"134640.00"
"83515";"96675";"25701";"ROOMBB";"134640.00";"159120.00"
"83516";"96675";"25701";"ROOMFF";"146880.00";"171360.00"
"83517";"96676";"25702";"ROOMEE";"202392.00";"327281.50"
"83518";"96676";"25702";"ROOMHH";"239112.00";"369011.50"
"83519";"96677";"25703";"ROOMEE";"145354.00";"177754.00"
"83520";"96677";"25703";"ROOMHH";"166219.00";"198619.00"
"83521";"96678";"25704";"ROOMHH";"200133.00";"200133.00"
"83522";"96679";"25705";"ROOMGG";"164823.00";"204470.00"
"83523";"96679";"25705";"ROOMCC";"164823.00";"204470.00"
"83524";"96680";"25706";"ROOMDD";"124848.00";"166357.00"
"83525";"96680";"25706";"ROOMAA";"130968.00";"173311.00"
"83526";"96680";"25706";"ROOMGG";"137088.00";"180267.00"
"83527";"96680";"25706";"ROOMCC";"137088.00";"180267.00"
"83528";"96680";"25706";"ROOMBB";"161568.00";"208086.00"
"83529";"96681";"25707";"ROOMGG";"177499.00";"232428.00"
"83530";"96681";"25707";"ROOMCC";"177499.00";"232428.00"
